Helyrajziszam,Telepules,Tombazonosito,Epulet_funkcio,Epulet_funkcio_est,Szum_A,Szum_A_cs,Ee,Ee_est,Ee_cs,Ee_cs_est,E0,a,te,Sz,Tbr,Tn_Tbr,Ter_est,Ter,deltaEe,deltaQe,Tipusszam_est,Tipusszam,Ee_vil_cs,Ee_vil,Evil,Evil_est,Evil_cs,Evil_cs_est,Ee_vil_real_cs,k,k_est,Ael_est_cs,Etech_est,Aelcs_est_cs,Aga_est_cs,Aol_est_cs,Asz_est_cs,Abm_est_cs,Ath_est_cs,Ael_est,Aelcs_est,Aga_est,Aol_est,Asz_est,Abm_est,Ath_est,Ael,Aelcs,Aga,Aol,Asz,Abm,Ath,Ael_cs,Aga_cs,Aol_cs,Asz_cs,Abm_cs,Ath_cs,Etech,Eel_cs,Aelcs_cs,Eel_cs_cs,Ega_cs,Eol_cs,Esz_cs,Ebm_cs,Eth_cs,nEel,nEel_csil,nEga,nEol,nEsz,nEbm,nEth,pote,Ee_vil_real,Qe_vil,Qe_vil_cs,Qe_vil_real,Qe_vil_real_cs,Qel,Qel_csil,Qga,Qol,Qsz,Qbm,Qth,Qel_cs,Qel_cs_cs,Qga_cs,Qol_cs,Qsz_cs,Qbm_cs,Qth_cs,Qel_real,Qel_cs_real,Qga_real,Qol_real,Qsz_real,Qbm_real,Qth_real,Qel_real_cs,Qel_cs_real_cs,Qga_real_cs,Qol_real_cs,Qsz_real_cs,Qbm_real_cs,Qth_real_cs,Qth_real_est,Qel_real_est,Qel_cs_real_est,Qga_real_est,Qol_real_est,Qsz_real_est,Qbm_real_est,Qel_real_cs_est,Qel_cs_real_cs_est,Qga_real_cs_est,Qol_real_cs_est,Qsz_real_cs_est,Qbm_real_cs_est,Qth_real_cs_est,eel,eelcs,ega,eol,esz,ebm,eth,d_el,delest,delcs,delcsest,dga,dgaest,dol,dolest,dsz,dszest,dbm,dbmest,dth,dthest,De_cs,De,fCO2_el,fCO2_el_est,fCO2_el_cs,fCO2_el_cs_est,fCO2_ga,fCO2_ga_est,fCO2_ol,fCO2_ol_est,fCO2_sz,fCO2_sz_est,fCO2_bm,fCO2_bm_est,fCO2_th,fCO2_th_est,TFCO2_e,TFCO2_e_cs,deltaTFCO2_e,d_el_lak,delest_lak,delcs_lak,delcsest_lak,dga_lak,dgaest_lak,dol_lak,dolest_lak,dsz_lak,dszest_lak,dbm_lak,dbmest_lak,dth_lak,dthest_lak,Epulet_azonosito
HUN_Szarvaskő_810/1,Szarvaskő,,,,True,True,,0.0,,0,0,1,565.98,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00303
HUN_Szarvaskő_810/1,Szarvaskő,,,,True,True,,0.0,,0,0,1,45.22000001,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00304
HUN_Szarvaskő_035,Szarvaskő,,,,True,True,,0.0,,0,0,1,119.125,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00305
HUN_Szarvaskő_035,Szarvaskő,,,,True,True,,0.0,,0,0,1,478.4849999,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00306
HUN_Szarvaskő_505,Szarvaskő,,,,True,True,,0.0,,0,0,1,80.56000001,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00307
HUN_Szarvaskő_508,Szarvaskő,,,,True,True,,0.0,,0,0,1,80.76499999,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00308
HUN_Szarvaskő_512,Szarvaskő,,,,True,True,,0.0,,0,0,1,66.16000001,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00309
HUN_Szarvaskő_510/5,Szarvaskő,,,,True,True,,0.0,,0,0,1,58.165,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00310
HUN_Szarvaskő_510/6,Szarvaskő,,,,True,True,,0.0,,0,0,1,57.65000001,0.0,0.0,0,0.0,,0.0,0.0,,,0.0,0.0,,0,,0,0.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00311
HUN_Szarvaskő_200/33,Szarvaskő,Szarvaskő_001,,Lakoepulet,True,True,,264.0,,120,220,1.2,113.43,2.3,260.889,0.75,195.66675,,144.0,28176.012000000002,L4,,120.0,264.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,132.0,0.0,0.0,132.0,0.0,0.5454545454545454,264.0,51656.022000000004,23480.010000000002,51656.022000000004,23480.010000000002,1956.6675,0.0,25828.011000000002,0.0,0.0,25828.011000000002,0.0,1565.334,0.0,23480.010000000002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,782.667,869.63,25828.011000000002,0.0,0.0,43046.685000000005,0.0,0.0,23480.010000000002,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00312
HUN_Szarvaskő_279,Szarvaskő,Szarvaskő_024,,Lakoepulet,True,True,,330.0,,120,330,1,54.47999999,1,54.47999999,0.75,40.8599999925,,210.0,8580.599998425,L3,,120.0,330.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,165.0,0.0,0.0,165.0,0.0,0.6363636363636364,330.0,13483.799997525,4903.1999991,13483.799997525,4903.1999991,408.599999925,0.0,6741.8999987625,0.0,0.0,6741.8999987625,0.0,326.87999994,0.0,4903.1999991,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,163.43999997,181.59999996666667,6741.8999987625,0.0,0.0,11236.4999979375,0.0,0.0,4903.1999991,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00313
HUN_Szarvaskő_278,Szarvaskő,Szarvaskő_024,,Lakoepulet,True,True,,330.0,,120,330,1,64.135,1.5,96.20250000000001,0.75,72.15187500000002,,210.0,15151.893750000003,L3,,120.0,330.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,165.0,0.0,0.0,165.0,0.0,0.6363636363636364,330.0,23810.118750000005,8658.225000000002,23810.118750000005,8658.225000000002,721.5187500000002,0.0,11905.059375000003,0.0,0.0,11905.059375000003,0.0,577.2150000000001,0.0,8658.225000000002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,288.6075000000001,320.67500000000007,11905.059375000003,0.0,0.0,19841.765625000004,0.0,0.0,8658.225000000002,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00314
HUN_Szarvaskő_200/48,Szarvaskő,Szarvaskő_001,,Lakoepulet,True,True,,264.0,,120,220,1.2,113.555,1,113.555,0.75,85.16625,,144.0,12263.94,L4,,120.0,264.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,132.0,0.0,0.0,132.0,0.0,0.5454545454545454,264.0,22483.890000000003,10219.95,22483.890000000003,10219.95,851.6625,0.0,11241.945000000002,0.0,0.0,11241.945000000002,0.0,681.33,0.0,10219.95,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,340.665,378.5166666666667,11241.945000000002,0.0,0.0,18736.575000000004,0.0,0.0,10219.95,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00315
HUN_Szarvaskő_218,Szarvaskő,Szarvaskő_021,,Lakoepulet,True,True,,450.0,,120,450,1,52.99999999,1,52.99999999,0.75,39.7499999925,,330.0,13117.499997525001,L1,,120.0,450.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,225.0,0.0,0.0,225.0,0.0,0.7333333333333334,450.0,17887.499996625,4769.9999991,17887.499996625,4769.9999991,397.499999925,0.0,8943.7499983125,0.0,0.0,8943.7499983125,0.0,317.99999994,0.0,4769.9999991,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,158.99999997,176.66666663333334,8943.7499983125,0.0,0.0,14906.2499971875,0.0,0.0,4769.9999991,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00316
HUN_Szarvaskő_277,Szarvaskő,Szarvaskő_024,,Lakoepulet,True,True,,330.0,,120,330,1,85.82,1.5,128.73,0.75,96.54749999999999,,210.0,20274.975,L3,,120.0,330.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,165.0,0.0,0.0,165.0,0.0,0.6363636363636364,330.0,31860.674999999996,11585.699999999999,31860.674999999996,11585.699999999999,965.4749999999999,0.0,15930.337499999998,0.0,0.0,15930.337499999998,0.0,772.3799999999999,0.0,11585.699999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,386.18999999999994,429.0999999999999,15930.337499999998,0.0,0.0,26550.562499999996,0.0,0.0,11585.699999999999,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00317
HUN_Szarvaskő_217,Szarvaskő,Szarvaskő_021,,Lakoepulet,True,True,,450.0,,120,450,1,86.53,1.5,129.79500000000002,0.75,97.34625000000001,,330.0,32124.262500000004,L1,,120.0,450.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,225.0,0.0,0.0,225.0,0.0,0.7333333333333334,450.0,43805.81250000001,11681.550000000001,43805.81250000001,11681.550000000001,973.4625000000001,0.0,21902.906250000004,0.0,0.0,21902.906250000004,0.0,778.7700000000001,0.0,11681.550000000001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,389.38500000000005,432.65000000000003,21902.906250000004,0.0,0.0,36504.84375000001,0.0,0.0,11681.550000000001,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00318
HUN_Szarvaskő_200/27,Szarvaskő,Szarvaskő_001,,Lakoepulet,True,True,,450.0,,120,450,1,123.565,1,123.565,0.75,92.67375,,330.0,30582.337499999998,L1,,120.0,450.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,225.0,0.0,0.0,225.0,0.0,0.7333333333333334,450.0,41703.1875,11120.85,41703.1875,11120.85,926.7375,0.0,20851.59375,0.0,0.0,20851.59375,0.0,741.39,0.0,11120.85,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,370.695,411.8833333333333,20851.59375,0.0,0.0,34752.65625,0.0,0.0,11120.85,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00319
HUN_Szarvaskő_245,Szarvaskő,Szarvaskő_023,,Lakoepulet,True,True,,264.0,,120,220,1.2,84.83000001,1.5,127.24500001500002,0.75,95.43375001125001,,144.0,13742.460001620002,L4,,120.0,264.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,132.0,0.0,0.0,132.0,0.0,0.5454545454545454,264.0,25194.510002970004,11452.050001350002,25194.510002970004,11452.050001350002,954.3375001125002,0.0,12597.255001485002,0.0,0.0,12597.255001485002,0.0,763.4700000900001,0.0,11452.050001350002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,381.73500004500005,424.15000005,12597.255001485002,0.0,0.0,20995.425002475004,0.0,0.0,11452.050001350002,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00320
HUN_Szarvaskő_216/2,Szarvaskő,Szarvaskő_021,,Lakoepulet,True,True,,400.0,,120,400,1,96.8,1.5,145.2,0.75,108.89999999999999,,280.0,30491.999999999996,L2,,120.0,400.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,200.0,0.0,0.0,200.0,0.0,0.7,400.0,43560.0,13067.999999999998,43560.0,13067.999999999998,1089.0,0.0,21780.0,0.0,0.0,21780.0,0.0,871.1999999999999,0.0,13067.999999999998,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,435.6,483.99999999999994,21780.0,0.0,0.0,36300.0,0.0,0.0,13067.999999999998,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00321
HUN_Szarvaskő_200/26,Szarvaskő,Szarvaskő_001,,Lakoepulet,True,True,,330.0,,120,330,1,218.015,1.8,392.42699999999996,0.75,294.32025,,210.0,61807.252499999995,L3,,120.0,330.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,165.0,0.0,0.0,165.0,0.0,0.6363636363636364,330.0,97125.6825,35318.43,97125.6825,35318.43,2943.2025,0.0,48562.84125,0.0,0.0,48562.84125,0.0,2354.562,0.0,35318.43,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1177.281,1308.09,48562.84125,0.0,0.0,80938.06875,0.0,0.0,35318.43,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00322
HUN_Szarvaskő_216/1,Szarvaskő,Szarvaskő_021,,Lakoepulet,True,True,,450.0,,120,450,1,99.95000001,1,99.95000001,0.75,74.9625000075,,330.0,24737.625002475,L1,,120.0,450.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,225.0,0.0,0.0,225.0,0.0,0.7333333333333334,450.0,33733.125003375,8995.5000009,33733.125003375,8995.5000009,749.625000075,0.0,16866.5625016875,0.0,0.0,16866.5625016875,0.0,599.70000006,0.0,8995.5000009,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,299.85000003,333.1666667,16866.5625016875,0.0,0.0,28110.9375028125,0.0,0.0,8995.5000009,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00323
HUN_Szarvaskő_276,Szarvaskő,Szarvaskő_024,,Lakoepulet,True,True,,330.0,,120,330,1,150.08,2.3,345.184,0.75,258.88800000000003,,210.0,54366.48000000001,L3,,120.0,330.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,165.0,0.0,0.0,165.0,0.0,0.6363636363636364,330.0,85433.04000000001,31066.560000000005,85433.04000000001,31066.560000000005,2588.88,0.0,42716.520000000004,0.0,0.0,42716.520000000004,0.0,2071.1040000000003,0.0,31066.560000000005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1035.5520000000001,1150.6133333333335,42716.520000000004,0.0,0.0,71194.20000000001,0.0,0.0,31066.560000000005,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00324
HUN_Szarvaskő_219,Szarvaskő,Szarvaskő_021,,Lakoepulet,True,True,,330.0,,120,330,1,71.42,1,71.42,0.75,53.565,,210.0,11248.65,L3,,120.0,330.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,165.0,0.0,0.0,165.0,0.0,0.6363636363636364,330.0,17676.45,6427.799999999999,17676.45,6427.799999999999,535.65,0.0,8838.225,0.0,0.0,8838.225,0.0,428.52,0.0,6427.799999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,214.26,238.06666666666666,8838.225,0.0,0.0,14730.375000000002,0.0,0.0,6427.799999999999,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00325
HUN_Szarvaskő_244,Szarvaskő,Szarvaskő_023,,Lakoepulet,True,True,,264.0,,120,220,1.2,63.86500001,1.5,95.797500015,0.75,71.84812501125,,144.0,10346.13000162,L4,,120.0,264.0,,10,,8,120.0,1,,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,,,,,,,,,,,,,,,8.0,,0.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,132.0,0.0,0.0,132.0,0.0,0.5454545454545454,264.0,18967.90500297,8621.77500135,18967.90500297,8621.77500135,718.4812501125,0.0,9483.952501485,0.0,0.0,9483.952501485,0.0,574.78500009,0.0,8621.77500135,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,287.392500045,319.32500005,9483.952501485,0.0,0.0,15806.587502475002,0.0,0.0,8621.77500135,0.0,0.0,0.0,0.0,2.5,1.8,1,1,1,0.6,1.26,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,0.0,0.0,0.0,,0,,0,,0,,0,,0,,0,,0,Szarvaskő_00326
